10_pattern,10_prize,10_total,10_winners,11_pattern,11_prize,11_total,11_winners,12_pattern,12_prize,12_total,12_winners,1_pattern,1_prize,1_total,1_winners,2_pattern,2_prize,2_total,2_winners,3_pattern,3_prize,3_total,3_winners,4_pattern,4_prize,4_total,4_winners,5_pattern,5_prize,5_total,5_winners,6_pattern,6_prize,6_total,6_winners,7_pattern,7_prize,7_total,7_winners,8_pattern,8_prize,8_total,8_winners,9_pattern,9_prize,9_total,9_winners,draw_date,draw_id,game,letter,numbers,raw_text,source,super_prize_pattern,super_prize_prize,super_prize_total,super_prize_winners,url
First 2 Numbers Correct,Rs. 80.00,"Rs. 714,480.00",8931,First Number Correct,Rs. 40.00,"Rs. 3,257,200.00",81430,Letter Correct,Rs. 40.00,"Rs. 1,302,600.00",32565,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,350,000.00",90,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,794,000.00",897,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,811,600.00",9058,Last Number Correct,Rs. 40.00,"Rs. 3,583,360.00",89584,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 174,000.00",87,First 3 Numbers Correct,Rs. 200.00,"Rs. 179,200.00",896,2025-08-12,5919,mahajana_sampatha,G,09;06;09;09;02;02,"5919 Tuesday August 12, 2025 G 9 6 9 9 2 2",nlb,Letter and 6 Numbers Correct,"Rs. 20,769,200.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 711,120.00",8889,First Number Correct,Rs. 40.00,"Rs. 3,241,520.00",81038,Letter Correct,Rs. 40.00,"Rs. 1,294,760.00",32369,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,365,000.00",91,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,804,000.00",902,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,803,800.00",9019,Last Number Correct,Rs. 40.00,"Rs. 3,570,520.00",89263,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 182,000.00",91,First 3 Numbers Correct,Rs. 200.00,"Rs. 176,800.00",884,2025-08-11,5918,mahajana_sampatha,H,06;06;08;00;06;08,"5918 Monday August 11, 2025 H 6 6 8 0 6 8",nlb,Letter and 6 Numbers Correct,"Rs. 20,471,824.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 608,880.00",7611,First Number Correct,Rs. 40.00,"Rs. 2,747,560.00",68689,Letter Correct,Rs. 40.00,"Rs. 1,103,200.00",27580,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,125,000.00",75,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,520,000.00",760,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,530,400.00",7652,Last Number Correct,Rs. 40.00,"Rs. 3,026,840.00",75671,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 166,000.00",83,First 3 Numbers Correct,Rs. 200.00,"Rs. 152,200.00",761,2025-08-10,5917,mahajana_sampatha,K,01;00;01;03;02;06,"5917 Sunday August 10, 2025 K 1 0 1 3 2 6",nlb,Letter and 6 Numbers Correct,"Rs. 20,250,760.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 676,400.00",8455,First Number Correct,Rs. 40.00,"Rs. 3,079,120.00",76978,Letter Correct,Rs. 40.00,"Rs. 1,226,480.00",30662,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,320,000.00",88,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,704,000.00",852,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,707,600.00",8538,Last Number Correct,Rs. 40.00,"Rs. 3,384,800.00",84620,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 170,000.00",85,First 3 Numbers Correct,Rs. 200.00,"Rs. 170,400.00",852,2025-08-09,5916,mahajana_sampatha,Y,04;07;09;01;08;03,"5916 Saturday August 09, 2025 Y 4 7 9 1 8 3",nlb,Letter and 6 Numbers Correct,"Rs. 20,000,000.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 423,360.00",5292,First Number Correct,Rs. 40.00,"Rs. 1,913,320.00",47833,Letter Correct,Rs. 40.00,"Rs. 765,840.00",19146,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 600,000.00",6,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 840,000.00",56,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,076,000.00",538,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,063,200.00",5316,Last Number Correct,Rs. 40.00,"Rs. 2,109,960.00",52749,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 500,000.00",5,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 94,000.00",47,First 3 Numbers Correct,Rs. 200.00,"Rs. 107,200.00",536,2025-08-08,5915,mahajana_sampatha,N,01;02;01;03;07;04,"5915 Friday August 08, 2025 N 1 2 1 3 7 4",nlb,Letter and 6 Numbers Correct,"Rs. 20,000,000.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 709,200.00",8865,First Number Correct,Rs. 40.00,"Rs. 3,214,280.00",80357,Letter Correct,Rs. 40.00,"Rs. 1,281,760.00",32044,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,365,000.00",91,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,780,000.00",890,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,787,200.00",8936,Last Number Correct,Rs. 40.00,"Rs. 3,537,040.00",88426,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 184,000.00",92,First 3 Numbers Correct,Rs. 200.00,"Rs. 179,400.00",897,2025-08-07,5914,mahajana_sampatha,G,04;08;04;08;04;07,"5914 Thursday August 07, 2025 G 4 8 4 8 4 7",nlb,Letter and 6 Numbers Correct,"Rs. 22,715,784.00","Rs. 22,715,784.00",1,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 704,240.00",8803,First Number Correct,Rs. 40.00,"Rs. 3,220,680.00",80517,Letter Correct,Rs. 40.00,"Rs. 1,291,320.00",32283,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,335,000.00",89,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,782,000.00",891,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,791,400.00",8957,Last Number Correct,Rs. 40.00,"Rs. 3,545,760.00",88644,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 170,000.00",85,First 3 Numbers Correct,Rs. 200.00,"Rs. 177,200.00",886,2025-08-06,5913,mahajana_sampatha,J,09;03;05;09;05;07,"5913 Wednesday August 06, 2025 J 9 3 5 9 5 7",nlb,Letter and 6 Numbers Correct,"Rs. 22,400,424.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 708,400.00",8855,First Number Correct,Rs. 40.00,"Rs. 3,219,960.00",80499,Letter Correct,Rs. 40.00,"Rs. 1,290,240.00",32256,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,365,000.00",91,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,810,000.00",905,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,791,200.00",8956,Last Number Correct,Rs. 40.00,"Rs. 3,542,120.00",88553,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 186,000.00",93,First 3 Numbers Correct,Rs. 200.00,"Rs. 178,200.00",891,2025-08-05,5912,mahajana_sampatha,D,05;03;00;09;02;08,"5912 Tuesday August 05, 2025 D 5 3 0 9 2 8",nlb,Letter and 6 Numbers Correct,"Rs. 22,082,008.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 699,600.00",8745,First Number Correct,Rs. 40.00,"Rs. 3,173,320.00",79333,Letter Correct,Rs. 40.00,"Rs. 1,263,400.00",31585,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,335,000.00",89,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,762,000.00",881,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,760,600.00",8803,Last Number Correct,Rs. 40.00,"Rs. 3,490,600.00",87265,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 180,000.00",90,First 3 Numbers Correct,Rs. 200.00,"Rs. 175,000.00",875,2025-08-04,5911,mahajana_sampatha,S,00;09;02;06;07;08,"5911 Monday August 04, 2025 S 0 9 2 6 7 8",nlb,Letter and 6 Numbers Correct,"Rs. 21,272,632.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 591,600.00",7395,First Number Correct,Rs. 40.00,"Rs. 2,668,640.00",66716,Letter Correct,Rs. 40.00,"Rs. 1,073,120.00",26828,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,170,000.00",78,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,490,000.00",745,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,487,200.00",7436,Last Number Correct,Rs. 40.00,"Rs. 2,942,440.00",73561,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 400,000.00",4,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 158,000.00",79,First 3 Numbers Correct,Rs. 200.00,"Rs. 147,000.00",735,2025-08-03,5910,mahajana_sampatha,H,03;01;01;02;05;04,"5910 Sunday August 03, 2025 H 3 1 1 2 5 4",nlb,Letter and 6 Numbers Correct,"Rs. 20,554,872.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 679,920.00",8499,First Number Correct,Rs. 40.00,"Rs. 3,087,040.00",77176,Letter Correct,Rs. 40.00,"Rs. 1,233,440.00",30836,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,275,000.00",85,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,720,000.00",860,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,711,200.00",8556,Last Number Correct,Rs. 40.00,"Rs. 3,396,880.00",84922,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 172,000.00",86,First 3 Numbers Correct,Rs. 200.00,"Rs. 167,600.00",838,2025-08-02,5909,mahajana_sampatha,X,03;04;02;09;08;07,"5909 Saturday August 02, 2025 X 3 4 2 9 8 7",nlb,Letter and 6 Numbers Correct,"Rs. 20,291,688.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 704,960.00",8812,First Number Correct,Rs. 40.00,"Rs. 3,216,280.00",80407,Letter Correct,Rs. 40.00,"Rs. 1,292,840.00",32321,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,320,000.00",88,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,782,000.00",891,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,786,000.00",8930,Last Number Correct,Rs. 40.00,"Rs. 3,538,880.00",88472,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 182,000.00",91,First 3 Numbers Correct,Rs. 200.00,"Rs. 174,600.00",873,2025-08-01,5908,mahajana_sampatha,N,00;07;05;00;02;04,"5908 Friday August 01, 2025 N 0 7 5 0 2 4",nlb,Letter and 6 Numbers Correct,"Rs. 20,000,000.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 706,400.00",8830,First Number Correct,Rs. 40.00,"Rs. 3,202,720.00",80068,Letter Correct,Rs. 40.00,"Rs. 1,274,160.00",31854,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,395,000.00",93,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,776,000.00",888,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,779,600.00",8898,Last Number Correct,Rs. 40.00,"Rs. 3,523,600.00",88090,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 178,000.00",89,First 3 Numbers Correct,Rs. 200.00,"Rs. 177,800.00",889,2025-07-31,5907,mahajana_sampatha,Z,06;02;01;01;03;09,"5907 Thursday July 31, 2025 Z 6 2 1 1 3 9",nlb,Letter and 6 Numbers Correct,"Rs. 28,223,316.00","Rs. 28,223,316.00",1,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 705,040.00",8813,First Number Correct,Rs. 40.00,"Rs. 3,200,080.00",80002,Letter Correct,Rs. 40.00,"Rs. 1,276,240.00",31906,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,290,000.00",86,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,776,000.00",888,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,782,000.00",8910,Last Number Correct,Rs. 40.00,"Rs. 3,523,120.00",88078,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 178,000.00",89,First 3 Numbers Correct,Rs. 200.00,"Rs. 174,600.00",873,2025-07-30,5906,mahajana_sampatha,S,01;01;09;08;08;00,"5906 Wednesday July 30, 2025 S 1 1 9 8 8 0",nlb,Letter and 6 Numbers Correct,"Rs. 27,909,612.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 705,840.00",8823,First Number Correct,Rs. 40.00,"Rs. 3,205,440.00",80136,Letter Correct,Rs. 40.00,"Rs. 1,280,880.00",32022,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,320,000.00",88,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,774,000.00",887,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,780,000.00",8900,Last Number Correct,Rs. 40.00,"Rs. 3,518,160.00",87954,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 180,000.00",90,First 3 Numbers Correct,Rs. 200.00,"Rs. 175,000.00",875,2025-07-29,5905,mahajana_sampatha,V,06;06;05;06;08;02,"5905 Tuesday July 29, 2025 V 6 6 5 6 8 2",nlb,Letter and 6 Numbers Correct,"Rs. 27,608,076.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 697,040.00",8713,First Number Correct,Rs. 40.00,"Rs. 3,155,560.00",78889,Letter Correct,Rs. 40.00,"Rs. 1,265,680.00",31642,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,320,000.00",88,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,758,000.00",879,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,753,400.00",8767,Last Number Correct,Rs. 40.00,"Rs. 3,474,920.00",86873,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 174,000.00",87,First 3 Numbers Correct,Rs. 200.00,"Rs. 176,200.00",881,2025-07-28,5904,mahajana_sampatha,R,05;08;05;03;05;03,"5904 Monday July 28, 2025 R 5 8 5 3 5 3",nlb,Letter and 6 Numbers Correct,"Rs. 27,303,156.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 578,640.00",7233,First Number Correct,Rs. 40.00,"Rs. 2,631,720.00",65793,Letter Correct,Rs. 40.00,"Rs. 1,054,800.00",26370,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,095,000.00",73,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,462,000.00",731,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,466,400.00",7332,Last Number Correct,Rs. 40.00,"Rs. 2,895,640.00",72391,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 156,000.00",78,First 3 Numbers Correct,Rs. 200.00,"Rs. 142,600.00",713,2025-07-27,5903,mahajana_sampatha,U,02;08;00;02;06;09,"5903 Sunday July 27, 2025 U 2 8 0 2 6 9",nlb,Letter and 6 Numbers Correct,"Rs. 26,648,796.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 661,760.00",8272,First Number Correct,Rs. 40.00,"Rs. 3,026,600.00",75665,Letter Correct,Rs. 40.00,"Rs. 1,208,040.00",30201,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,320,000.00",88,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,694,000.00",847,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,679,200.00",8396,Last Number Correct,Rs. 40.00,"Rs. 3,328,560.00",83214,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 166,000.00",83,First 3 Numbers Correct,Rs. 200.00,"Rs. 164,400.00",822,2025-07-26,5902,mahajana_sampatha,B,02;09;06;09;01;02,"5902 Saturday July 26, 2025 B 2 9 6 9 1 2",nlb,Letter and 6 Numbers Correct,"Rs. 26,383,548.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 694,160.00",8677,First Number Correct,Rs. 40.00,"Rs. 3,158,080.00",78952,Letter Correct,Rs. 40.00,"Rs. 1,265,160.00",31629,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,350,000.00",90,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,756,000.00",878,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,754,600.00",8773,Last Number Correct,Rs. 40.00,"Rs. 3,471,240.00",86781,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 178,000.00",89,First 3 Numbers Correct,Rs. 200.00,"Rs. 174,600.00",873,2025-07-25,5901,mahajana_sampatha,A,02;04;02;01;02;07,"5901 Friday July 25, 2025 A 2 4 2 1 2 7",nlb,Letter and 6 Numbers Correct,"Rs. 26,087,116.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 690,160.00",8627,First Number Correct,Rs. 40.00,"Rs. 3,134,400.00",78360,Letter Correct,Rs. 40.00,"Rs. 1,254,400.00",31360,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,335,000.00",89,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,736,000.00",868,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,738,600.00",8693,Last Number Correct,Rs. 40.00,"Rs. 3,444,280.00",86107,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 176,000.00",88,First 3 Numbers Correct,Rs. 200.00,"Rs. 172,000.00",860,2025-07-24,5900,mahajana_sampatha,O,07;01;09;07;04;08,"5900 Thursday July 24, 2025 O 7 1 9 7 4 8",nlb,Letter and 6 Numbers Correct,"Rs. 25,837,324.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 687,520.00",8594,First Number Correct,Rs. 40.00,"Rs. 3,121,840.00",78046,Letter Correct,Rs. 40.00,"Rs. 1,252,920.00",31323,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,335,000.00",89,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,736,000.00",868,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,737,200.00",8686,Last Number Correct,Rs. 40.00,"Rs. 3,433,200.00",85830,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 168,000.00",84,First 3 Numbers Correct,Rs. 200.00,"Rs. 170,600.00",853,2025-07-23,5899,mahajana_sampatha,B,07;06;02;07;05;04,"5899 Wednesday July 23, 2025 B 7 6 2 7 5 4",nlb,Letter and 6 Numbers Correct,"Rs. 25,532,100.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 685,200.00",8565,First Number Correct,Rs. 40.00,"Rs. 3,128,960.00",78224,Letter Correct,Rs. 40.00,"Rs. 1,250,880.00",31272,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,305,000.00",87,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,724,000.00",862,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,741,000.00",8705,Last Number Correct,Rs. 40.00,"Rs. 3,441,840.00",86046,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 170,000.00",85,First 3 Numbers Correct,Rs. 200.00,"Rs. 172,600.00",863,2025-07-22,5898,mahajana_sampatha,R,06;03;09;01;02;05,"5898 Tuesday July 22, 2025 R 6 3 9 1 2 5",nlb,Letter and 6 Numbers Correct,"Rs. 25,212,516.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 679,200.00",8490,First Number Correct,Rs. 40.00,"Rs. 3,078,280.00",76957,Letter Correct,Rs. 40.00,"Rs. 1,232,520.00",30813,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,275,000.00",85,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,712,000.00",856,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,712,200.00",8561,Last Number Correct,Rs. 40.00,"Rs. 3,386,880.00",84672,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 172,000.00",86,First 3 Numbers Correct,Rs. 200.00,"Rs. 167,400.00",837,2025-07-21,5897,mahajana_sampatha,F,07;07;06;07;03;09,"5897 Monday July 21, 2025 F 7 7 6 7 3 9",nlb,Letter and 6 Numbers Correct,"Rs. 24,973,812.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
